Consequent	Antecedent 	Support %	Confidence %
item_20	item_15	1.348063220116916	0.936390054891831
item_128	item_48	0.141030830906645	0.925925925925926
item_131	item_132	0.618968646756944	0.914205344585091
item_135	item_132	0.618968646756944	0.914205344585091
item_135	item_138	1.981831398512212	0.900505161432023
item_154	item_156	2.1855425987107	0.896235809599681
item_20	item_21	0.682519576733395	0.892857142857143
item_169	item_164	1.963984904477729	0.886524822695036
item_157	item_159	0.737364899863757	0.885478158205431
item_100	item_93	1.149575384026082	0.870882241575161
item_141	item_142	2.802770124098426	0.869700264016152
item_128	item_108	1.207467669552575	0.865176640230714
item_135	item_130	3.342953028898262	0.859375
item_154	item_157	0.562382202257364	0.851393188854489
item_21	item_14	0.563688043284277	0.84942084942085
item_25	item_14	0.563688043284277	0.84942084942085
item_154	item_148	1.641877451172427	0.848356309650053
item_151	item_154	8.90235356081084	0.840993545863485
item_12	item_15	1.348063220116916	0.839522118178883
item_155	item_159	0.737364899863757	0.826446280991736
item_46	item_26	1.213996874687142	0.824668339906777
item_161	item_164	1.963984904477729	0.820035460992908
item_140	item_135	1.608360864814984	0.81190798376184
item_21	item_51	0.214593208756099	0.811359026369168
item_25	item_51	0.214593208756099	0.811359026369168
item_76	item_51	0.214593208756099	0.811359026369168
item_19	item_15	1.348063220116916	0.807232805941233
item_108	item_46	0.21851073183684	0.796812749003984
item_123	item_46	0.21851073183684	0.796812749003984
item_76	item_46	0.21851073183684	0.796812749003984
item_128	item_46	0.21851073183684	0.796812749003984
item_140	item_148	1.641877451172427	0.795334040296925
item_142	item_140	0.986780536004214	0.794000882223202
item_46	item_19	0.385223102939448	0.790960451977401
item_22	item_19	0.385223102939448	0.790960451977401
item_26	item_19	0.385223102939448	0.790960451977401
item_74	item_45	0.110561206945333	0.78740157480315
item_22	item_45	0.110561206945333	0.78740157480315
item_107	item_45	0.110561206945333	0.78740157480315
item_76	item_45	0.110561206945333	0.78740157480315
item_76	item_74	1.217043837083274	0.786838340486409
item_19	item_18	0.66641420406813	0.783801436969301
item_18	item_22	1.22444360290245	0.782083185211518
item_188	item_186	0.223734095944493	0.778210116731518
item_163	item_161	1.065130997619016	0.776460972619534
item_164	item_151	5.111497059681288	0.774929745380227
item_146	item_139	1.292347336301945	0.774671606601549
item_169	item_175	0.22634577799832	0.769230769230769
item_159	item_160	0.6829548570757	0.764818355640535
item_128	item_100	0.686437099814135	0.760938490805327
item_133	item_148 and item_151	0.114478730026073	0.760456273764259
item_135	item_148 and item_151	0.114478730026073	0.760456273764259
item_155	item_146 and item_151	0.345612591789742	0.755667506297229
item_146	item_141	1.38941485263584	0.75187969924812
item_140	item_136	0.174112136921784	0.75
item_188	item_187	0.580663976634151	0.749625187406297
item_194	item_195	0.117525692422205	0.740740740740741
item_176	item_195	0.117525692422205	0.740740740740741
item_154	item_195	0.117525692422205	0.740740740740741
item_161	item_156	2.1855425987107	0.736904999004182
item_157	item_161	1.065130997619016	0.735594605639559
